listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
40168873,Self Contained Modern cottage in Runda,Entire cottage,entire_home,https://a0.muscache.com/im/pictures/3d607724-2104-4eea-bdf9-105aeb4be1f4.jpg,68,158374168,George,"","",false,-1.2216,36.8347,5,2,3,2.0,false,"TV,Cable TV,Children’s books and toys,Window guards,Wifi,Kitchen,Free parking on premises,Game console,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Smoke alarm,Shower gel,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron,Baking sheet,Private entrance",true,false,2,Moderate,KES,8,0,27,4.96,4.8,5.0,4.8,4.8,4.9,5.0,5805.0,750185.0,36.3,4696.2,0.425,0.463,15.9,2055.3,17.3,2239.4,155,30,210,365,897.0,115896.0,38.5,4968.7,0.244,0.367,10.0,1287.7,15.0,1931.6,22,30,68,90
40199291,Sochati Casa Resort,Room in boutique hotel,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-40199291/original/4cc1aba3-86e9-4a46-a800-68c44fb0cef7.jpeg,21,282376643,Gill,399638695,Sam,false,-1.2774,36.7836,16,15,15,8.5,false,"TV,Wifi,Kitchen,Free parking on premises,Books and reading material,Portable fans,Smoking allowed,Ceiling fan,Breakfast,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Coffee,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Private entrance,Sound system,Blender,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Mosquito net,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Fire pit,Dishes and silverware,Cooking basics,BBQ grill,Shower gel,Patio or balcony,Backyard,Dining table,Barbecue utensils",true,false,1,Moderate,KES,5,0,7,4.29,3.9,4.4,4.0,4.4,4.3,4.3,259.0,33477.0,22.8,2948.4,0.03,0.0,0.7,91.7,0.0,0.0,11,0,354,365,74.0,9561.0,24.5,3164.1,0.033,0.0,0.8,106.2,0.0,0.0,3,0,87,90
40200705,Spectacular 3 bed apt: Gym heated pool& play area,Entire condo,entire_home,https://a0.muscache.com/im/pictures/2f2d170f-d598-47dd-afca-678d4dafd42c.jpg,32,310470730,Emily,284447677,Muthoni,false,-1.2980,36.7910,5,3,3,3.0,false,"TV,Cable TV,Blender,Window guards,Wifi,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Hot water,Gym,Body soap,Bed linens,Trash compactor,Extra pillows and blankets,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Washer,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Safe,Hangers,Dining table,Outdoor playground,Hair dryer,Iron,Freezer,Private entrance,Toaster,Bathtub",false,,2,Flexible,KES,0,0,30,4.8,4.7,4.8,4.8,4.7,4.7,4.5,2288.0,295852.0,54.1,6996.5,0.121,0.15,6.3,810.6,7.8,1006.3,44,71,321,365,0.0,0.0,57.8,7466.6,0.0,0.0,0.0,0.0,0.0,0.0,0,21,90,90
40203235,"Quiet, modern apartment in the middle of Nairobi",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/87353d27-c7d5-4706-82ed-c42bd3f376be.jpg,20,264089655,Gian,314077304,Lyly,true,-1.2666,36.8058,2,1,1,1.5,false,"TV,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Hangers,Iron,Dedicated workspace,Private entrance",true,false,2,Moderate,KES,15,0,88,4.9,4.9,5.0,4.9,4.9,4.9,4.9,8926.0,1153657.0,45.7,5907.1,0.534,0.0,24.5,3160.7,0.0,0.0,195,0,170,365,2148.0,277532.0,45.6,5897.5,0.522,0.0,23.9,3083.7,0.0,0.0,47,0,43,90
40358406,Comfy 2 Bedroom Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/ade81b08-efcb-497a-a44f-3a9839232e20.jpg,17,201460156,Carol Wanza,"","",false,-1.2859,36.7888,5,2,2,2.0,false,"TV,Cable TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Smoking allowed,Gym,Conditioner,Elevator,Laundromat nearby,Hot tub,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Sound system,Rice maker,Bathtub,Blender,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table,Barbecue utensils,Toaster",true,,1,Strict,KES,8,0,3,4.33,4.0,4.7,4.3,4.7,5.0,3.0,704.0,91172.0,54.1,6993.4,0.036,0.05,1.9,249.8,2.7,349.3,13,104,352,365,0.0,0.0,52.9,6833.6,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
40476203,Chic 1BR in Westlands- 5 mins from local spots,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/20d4c140-3b57-43a0-9156-620a1b1b67eb.jpg,11,2772401,Sandra,99106862,Sheila,false,-1.2648,36.7897,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Shower gel,First aid kit,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace",false,,1,Flexible,KES,25,0,77,4.49,4.6,4.8,4.7,4.8,4.8,4.5,1363.0,176089.0,30.6,3958.9,0.129,0.129,3.7,482.4,3.8,485.1,47,2,318,365,57.0,7365.0,28.9,3728.2,0.022,0.0,0.6,81.8,0.0,0.0,2,0,88,90
40484073,"Erica Residences - Riverside, Deluxe 3BR Apartment",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-40484073/original/04aad8ef-b923-42ff-a0b6-45c9ae7e9f20.jpeg,47,272743697,Hilda,"","",false,-1.2653,36.7962,6,3,3,3.5,false,"TV,Blender,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Hot water,Body soap,Mosquito net,Elevator,Bed linens,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Coffee,Clothing storage,Stove,Wine glasses,Washer,Shower gel,Patio or balcony,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Iron,Dedicated workspace,Freezer",true,false,1,Flexible,KES,0,0,16,4.44,4.7,4.9,4.4,4.9,4.6,4.4,5641.0,729168.0,86.8,11220.7,0.175,0.0,15.5,1997.7,0.0,0.0,64,0,301,365,1519.0,196262.0,88.0,11374.4,0.189,0.0,16.9,2180.7,0.0,0.0,17,0,73,90
40487133,Lovely one bedroom apartment free WiFi.,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-40487133/original/c8ae5c2b-8b16-49e1-8dd2-b5aae9b6776f.jpeg,36,308523342,Damaris,433517328,Nelly,true,-1.2791,36.7844,,,1,0.0,false,"TV,Wifi,Pool,Kitchen,Free parking on premises,Books and reading material,Portable fans,Gym,Conditioner,Mini fridge,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Bathtub,High chair,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Dining table",false,false,2,Flexible,KES,80,0,15,4.93,4.9,5.0,5.0,4.9,5.0,4.9,2300.0,297288.0,74.7,9652.6,0.09,0.0,6.3,814.5,0.0,0.0,33,0,332,365,0.0,0.0,94.6,12224.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
40487574,Studio Apartment Free WiFi,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e59061a1-2a07-4657-b5b2-0fd5b5627db7.jpg,35,308523342,Damaris,433517328,Nelly,true,-1.2775,36.7855,2,1,1,1.0,false,"High chair,TV,Wifi,Pool,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Children’s dinnerware,Books and reading material,Portable fans,Hot water,Gym,Body soap,Breakfast,Mini fridge,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Wine glasses,Washer,Dryer,Smoke alarm,Exercise equipment,Carbon monoxide alarm,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Private entrance,Toaster",false,,2,Flexible,KES,50,0,29,4.93,4.9,5.0,4.9,5.0,4.9,4.8,511.0,66131.0,52.5,6780.5,0.03,0.0,1.4,181.2,0.0,0.0,11,0,354,365,0.0,0.0,52.0,6717.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
40501095,Trendy 1 bedroom apartment in Westlands Nairobi,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/383c5b50-6a2b-4946-804f-f293732643da.jpg,28,310137813,Sylvane,"","",true,-1.2700,36.8077,2,1,1,1.5,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water,Gym,Body soap,Elevator,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",true,,1,Flexible,KES,5,0,68,4.84,4.9,4.9,4.9,4.9,4.9,4.8,3744.0,483725.0,40.7,5253.8,0.26,0.299,10.3,1325.3,11.8,1521.1,95,47,270,365,910.0,117573.0,44.5,5745.2,0.233,0.3,10.1,1306.4,13.0,1679.6,21,20,69,90
40535840,Budget Studio Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDA1MzU4NDA%3D/original/03acf090-57a3-4832-be2f-fba9f73fbed1.jpeg,16,293332119,Laura,666131956,Jane,true,-1.3170,36.8422,2,1,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Hot water,Body soap,Conditioner,Elevator,Bed linens,Free street parking,Ethernet connection,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Shower gel,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace,Private entrance",false,false,1,Flexible,KES,0,0,93,4.73,4.9,4.9,4.8,4.9,4.7,4.8,1813.0,234334.0,14.3,1843.6,0.351,0.0,5.0,642.0,0.0,0.0,128,0,237,365,122.0,15762.0,15.1,1949.5,0.089,0.0,1.4,175.1,0.0,0.0,8,0,82,90
40546009,Lofty house with mature garden in Spring Valley,Entire home,entire_home,https://a0.muscache.com/im/pictures/1cbe9115-b001-489b-822e-f7aaef0b3a0d.jpg,12,12017333,Valentina,"","",false,-1.2490,36.7914,4,2,3,1.0,false,"Washer,Wifi,First aid kit,Backyard,Kitchen,Essentials,Free parking on premises,Private entrance,Hangers,Hair dryer,Dedicated workspace",true,,7,Moderate,KES,0,0,3,5.0,5.0,5.0,5.0,3.7,5.0,5.0,637.0,82303.0,43.1,5573.3,0.041,0.0,1.7,225.5,0.0,0.0,15,0,350,365,41.0,5297.0,43.4,5604.7,0.011,0.0,0.5,58.9,0.0,0.0,1,0,89,90
40550579,Homely Queen Bed Apartment Near Nairobi CBD,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-40550579/original/e2b01dd3-23e4-4614-8879-80a832367f88.jpeg,21,314130489,Daniel,"","",true,-1.3117,36.8389,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Smoking allowed,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Patio or balcony,First aid kit,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace",,,2,Flexible,KES,6,,46,4.89,4.9,5.0,4.8,5.0,4.8,4.9,168.0,21672.0,17.6,2275.7,0.027,0.0,0.5,59.4,0.0,0.0,10,0,355,365,0.0,0.0,16.8,2164.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
40570602,Quaint one bedroom guest house near main airport,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-40570602/original/cafd8482-ed0d-4083-ae77-ba284fff4289.jpeg,20,305443417,Naomi,91587263,Mutheu,false,-1.3151,36.8919,1,1,1,1.0,false,"TV,Wifi,Kitchen,Free parking on premises,Room-darkening shades,Hot water kettle,Hot water,Body soap,Mini fridge,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Clothing storage,Stove,Washer,Backyard,Essentials,Hangers,Iron,Dedicated workspace,Private entrance",true,false,1,Flexible,KES,0,0,74,4.97,5.0,5.0,5.0,5.0,4.8,4.9,1103.0,142599.0,13.4,1733.0,0.233,0.0,3.0,390.7,0.0,0.0,85,0,280,365,146.0,18864.0,14.4,1863.5,0.111,0.0,1.6,209.6,0.0,0.0,10,0,80,90
40573041,"Purple Stays  3 Bed by Your Host,Nairobi",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-40573041/original/e7ac1632-db9c-4cfc-9cd2-2d79c5e6d87f.jpeg,62,314395911,YourHost,"17903850,473066853","Eleni,YourHost",false,-1.2839,36.7908,4,3,3,2.5,false,"TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water kettle,Hot water,Gym,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Clothing storage,Stove,Patio or balcony,Backyard,Essentials,Long term stays allowed,Safe,Cleaning before checkout,Hangers,Dining table,Dedicated workspace,Private entrance,Toaster",true,,3,Moderate,KES,60,0,48,4.56,4.6,4.5,4.7,4.3,4.8,4.5,5621.0,726873.0,116.0,14989.1,0.134,0.0,15.4,1991.4,0.0,0.0,49,0,316,365,1450.0,187344.0,107.2,13852.1,0.144,0.0,16.1,2081.6,0.0,0.0,13,0,77,90
40675899,Spacious studio Apartment:  FreeWifi,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/bbbe3992-c2ba-4cd8-9448-beeafc9ed838.jpg,37,308523342,Damaris,433517328,Nelly,true,-1.2780,36.7846,2,,1,1.0,false,"High chair,TV,Wifi,Pool,Kitchen,Free parking on premises,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Outdoor furniture,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Exercise equipment,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Iron,Dedicated workspace,Outdoor dining area,Private entrance",false,false,2,Flexible,KES,50,0,14,4.79,4.9,4.9,4.8,4.9,4.9,4.6,576.0,74507.0,51.4,6639.6,0.038,0.0,1.6,204.1,0.0,0.0,14,0,351,365,0.0,0.0,59.8,7732.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
40697310,"Erica Residences - Riverside, Deluxe 4BR Apartment",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/2358371f-d678-4d61-90d4-d54af512491b.jpg,66,272743697,Hilda,"","",false,-1.2722,36.7984,8,4,4,4.5,false,"TV,Blender,Wifi,Crib,Kitchen,Free parking on premises,Hot water kettle,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Iron,Dedicated workspace,Freezer,Private entrance,Toaster",true,false,1,Flexible,KES,0,0,93,4.62,4.7,4.8,4.7,4.9,4.7,4.7,3058.0,395380.0,104.7,13530.8,0.079,0.089,8.4,1083.2,9.4,1209.1,29,38,336,365,416.0,53749.0,104.7,13530.5,0.044,0.068,4.6,597.2,7.1,911.0,4,31,86,90
40779996,"Quiet, Central, modern apartment in Nairobi",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-40779996/original/91bac4f0-6bb4-4f61-992e-9efa646ac906.jpeg,34,264089655,Gian,314077304,Lyly,true,-1.2659,36.8050,2,1,1,1.5,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water,Gym,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Washer,EV charger,Dryer,Exercise equipment,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Hangers,Iron,Dedicated workspace,Private entrance",true,false,2,Moderate,KES,15,0,39,4.67,4.8,4.7,4.8,4.8,4.9,4.7,4621.0,597408.0,43.0,5559.0,0.293,0.314,12.7,1636.7,13.6,1751.9,107,24,258,365,833.0,107629.0,42.0,5432.4,0.222,0.238,9.3,1195.9,9.9,1281.3,20,6,70,90
40810548,Bellway Suites Kileleshwa-Entire,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/94f2cde3-d74a-4bb5-bde5-42413f34eb1b.jpg,39,283090428,Janet,"","",false,-1.2721,36.7973,10,4,7,2.5,false,"High chair,TV,Cable TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Children’s dinnerware,Pets allowed,Hot water,Resort access,Pocket wifi,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,BBQ grill,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area",false,false,2,Flexible,KES,0,0,34,4.71,4.8,4.9,4.7,4.9,4.9,4.7,3496.0,451614.0,77.0,9943.5,0.126,0.14,9.6,1237.3,10.7,1376.9,46,37,319,365,77.0,9949.0,80.8,10433.8,0.011,0.019,0.9,110.5,1.5,187.7,1,37,89,90
